Date,HDFCBANK,HINDUNILVR,RELIANCE,SUNPHARMA,TATAMOTORS,TCS,FUTCOM-OIL
2005-10-10,59.77539825439453,123.37256622314453,96.65308380126953,52.51326370239258,88.70030975341797,130.2298583984375,2729.0
2005-10-11,59.9100341796875,122.3456039428711,97.37523651123047,53.34383773803711,91.93310546875,131.96153259277344,2819.0
2005-10-12,59.9100341796875,122.3456039428711,97.37523651123047,53.34383773803711,91.93310546875,131.96153259277344,2878.0
2005-10-13,58.87651443481445,119.91512298583984,95.7025375366211,53.7509651184082,88.96353149414062,129.58262634277344,2828.0
2005-10-14,57.26976013183594,118.58003997802734,94.29523468017578,53.726539611816406,87.92706298828125,128.03260803222656,2782.0
2005-10-17,56.83550262451172,120.2574462890625,95.17788696289062,53.567752838134766,86.66849517822266,128.94065856933594,2830.0
2005-10-18,57.12644577026367,120.32589721679688,93.38172149658203,53.360111236572266,85.48395538330078,129.8235321044922,2809.0
2005-10-19,56.24925231933594,115.49915313720703,92.25215911865234,52.25675582885742,82.88456726074219,126.27742004394531,2764.0
2005-10-20,55.923553466796875,115.46492004394531,92.35710144042969,50.693336486816406,82.57198333740234,127.60724639892578,2738.0
2005-10-21,56.24925231933594,117.27922821044922,95.20257568359375,53.28683090209961,84.37346649169922,128.67942810058594,2718.0
2005-10-24,55.19400405883789,114.47222900390625,93.46196746826172,48.44590759277344,85.19606018066406,126.80903625488281,2719.0
2005-10-25,54.77277374267578,114.64340209960938,94.7581558227539,48.91005325317383,85.57445526123047,129.73709106445312,2798.0
2005-10-26,54.724998474121094,113.20561218261719,94.25822448730469,48.17717742919922,81.99616241455078,128.1387939453125,2771.0
2005-10-27,54.24732208251953,111.11747741699219,92.62250518798828,45.823917388916016,79.66822814941406,126.2504653930664,2759.0
2005-10-28,53.06180191040039,107.9338607788086,91.54853057861328,48.20161819458008,75.94186401367188,122.72407531738281,2758.0
2005-10-31,52.6883430480957,110.5355224609375,94.12857818603516,48.83269119262695,77.65286254882812,126.24679565429688,2714.0
2005-11-01,52.6883430480957,110.5355224609375,94.12857818603516,48.83269119262695,77.65286254882812,126.24679565429688,2697.0
2005-11-02,53.908607482910156,112.93174743652344,96.0049819946289,48.77568817138672,79.09241485595703,128.7460479736328,2693.0
2005-11-03,53.908607482910156,112.93174743652344,96.0049819946289,48.77568817138672,79.09241485595703,128.7460479736328,2743.0
2005-11-04,53.908607482910156,112.93174743652344,96.0049819946289,48.77568817138672,79.09241485595703,128.7460479736328,2778.0
2005-11-07,54.30378723144531,114.43795776367188,97.2764892578125,49.3945426940918,81.12421417236328,131.9678955078125,2717.0
2005-11-08,55.411136627197266,116.14952850341797,97.57894134521484,49.15433883666992,82.46504211425781,133.07061767578125,2721.0
2005-11-09,54.88134002685547,118.06657409667969,97.66535186767578,50.76254653930664,81.61776733398438,131.25064086914062,2736.0
2005-11-10,54.79014587402344,115.4306869506836,96.9925537109375,50.48161697387695,82.02906036376953,132.41831970214844,2645.0
2005-11-11,55.16795349121094,117.89541625976562,98.18999481201172,50.4653205871582,84.50507354736328,133.58056640625,2640.0
2005-11-14,58.689762115478516,116.9026870727539,98.5665054321289,50.436824798583984,84.50507354736328,136.07078552246094,2632.0
2005-11-15,58.689762115478516,116.9026870727539,98.5665054321289,50.436824798583984,84.50507354736328,136.07078552246094,2622.0
2005-11-16,59.92305374145508,115.63610076904297,100.91200256347656,51.291831970214844,85.41815948486328,136.19688415527344,2680.0
2005-11-17,60.69605255126953,116.14952850341797,102.37484741210938,52.154972076416016,87.35125732421875,135.8329315185547,2671.0
2005-11-18,60.73945236206055,118.20353698730469,101.98599243164062,52.5417594909668,89.81903839111328,137.57174682617188,2611.0
2005-11-21,59.02849197387695,116.6630630493164,102.34400177001953,52.81454086303711,89.68742370605469,136.8240203857422,2643.0
2005-11-22,58.84177017211914,116.01268768310547,101.14039611816406,52.667964935302734,88.3794937133789,135.13014221191406,2694.0
2005-11-23,59.88398742675781,117.96388244628906,102.70816040039062,52.6231803894043,90.52645111083984,136.6438446044922,2679.0
2005-11-24,60.02294158935547,121.14741516113281,104.20187377929688,53.06289291381836,91.52181243896484,137.32852172851562,2672.0
2005-11-25,60.59182357788086,127.82276916503906,104.02288055419922,52.908180236816406,94.3844223022461,138.17897033691406,2658.0
2005-11-28,60.422447204589844,131.24594116210938,104.67098999023438,54.406471252441406,96.49849700927734,139.43673706054688,2633.0
2005-11-29,59.48446273803711,128.47315979003906,104.70183563232422,55.15562057495117,94.85330200195312,139.22952270507812,2628.0
2005-11-30,59.65815734863281,124.67340087890625,102.7945785522461,54.0034065246582,91.43954467773438,137.04379272460938,2609.0
2005-12-01,60.51364517211914,127.30926513671875,103.64017486572266,56.16533279418945,94.23638153076172,139.6565704345703,2654.0
2005-12-02,60.683013916015625,127.06963348388672,103.62168884277344,56.02283477783203,93.3644027709961,139.6475372314453,2727.0
2005-12-05,59.70158386230469,128.4388885498047,103.72660064697266,55.778541564941406,91.43954467773438,137.96815490722656,2796.0
2005-12-06,59.14139175415039,127.1039047241211,103.29454040527344,54.99275588989258,90.2796859741211,140.0079345703125,2779.0
2005-12-07,60.27480697631836,128.67849731445312,104.12163543701172,54.50825500488281,92.21278381347656,143.7522735595703,2757.0
2005-12-08,59.77539825439453,128.7127227783203,104.45494842529297,55.684898376464844,93.00247192382812,145.6442413330078,2775.0
2005-12-09,59.753700256347656,129.36318969726562,106.5782470703125,56.36484146118164,94.78750610351562,151.6032257080078,2794.0
2005-12-12,59.71462631225586,127.54886627197266,106.55973052978516,57.33790969848633,97.37045288085938,148.67510986328125,2786.0
2005-12-13,60.344303131103516,129.0551300048828,107.59666442871094,57.76539993286133,102.91472625732422,150.24278259277344,2838.0
2005-12-14,62.41134262084961,128.4388885498047,106.40540313720703,58.14811706542969,101.46697235107422,151.7113037109375,2797.0
2005-12-15,61.1346321105957,128.09661865234375,104.34384155273438,57.49668884277344,100.55387878417969,151.61221313476562,2737.0
2005-12-16,60.8697509765625,128.95240783691406,104.84996795654297,57.305335998535156,101.85359191894531,154.459228515625,2737.0
2005-12-19,61.80339813232422,133.77911376953125,105.81288146972656,56.454402923583984,102.51988983154297,156.2755584716797,2647.0
2005-12-20,63.874794006347656,133.19717407226562,105.49190521240234,54.39426040649414,104.08282470703125,152.57620239257812,2661.0
2005-12-21,63.13655090332031,133.91600036621094,106.18321990966797,54.39018630981445,103.23554992675781,151.90956115722656,2659.0
2005-12-22,64.45670318603516,133.57373046875,105.66472625732422,54.414615631103516,104.55990600585938,151.78335571289062,2651.0
2005-12-23,62.558990478515625,132.20445251464844,104.05374908447266,54.658905029296875,105.1850814819336,150.6175537109375,2656.0
2005-12-26,61.52546310424805,129.36318969726562,102.7945785522461,54.42682647705078,104.81492614746094,149.81930541992188,2651.0
2005-12-27,61.52546310424805,131.69093322753906,107.01649475097656,54.976470947265625,108.50836181640625,152.99612426757812,2625.0
2005-12-28,61.02606201171875,132.40982055664062,107.707763671875,54.41868591308594,105.61283874511719,151.86985778808594,2709.0
2005-12-29,61.356117248535156,133.57373046875,110.00389862060547,54.93983840942383,107.93254852294922,154.06829833984375,2746.0
2005-12-30,61.55587387084961,135.011474609375,109.78168487548828,55.501686096191406,107.49658966064453,153.41952514648438,2749.0
2006-01-02,61.96405792236328,133.57373046875,110.83718872070312,55.54646682739258,105.21800231933594,152.04469299316406,2756.0
2006-01-03,61.95104217529297,134.361083984375,113.5715103149414,55.53425216674805,106.18866729736328,156.15310668945312,2843.0
2006-01-04,63.579498291015625,133.5394744873047,114.7874755859375,55.530189514160156,108.45079803466797,157.044921875,2826.0
2006-01-05,64.2265396118164,133.36831665039062,113.78138732910156,55.02125549316406,106.4518814086914,156.07736206054688,2828.0
2006-01-06,66.78431701660156,132.47828674316406,113.6579360961914,55.33882141113281,106.46011352539062,153.66641235351562,2853.0
2006-01-09,66.4282455444336,132.30709838867188,112.35557556152344,55.395835876464844,106.18866729736328,152.16722106933594,2800.0
2006-01-10,64.99516296386719,129.431640625,110.3742446899414,55.452823638916016,104.70799255371094,150.68423461914062,2814.0
2006-01-11,64.99516296386719,129.431640625,110.3742446899414,55.452823638916016,104.70799255371094,150.68423461914062,2826.0
